,id,owner,pool,token0,token1,tickLower,tickUpper,liquidity,collectedFeesToken0,collectedFeesToken1,transaction,feeGrowthInside0LastX128,feeGrowthInside1LastX128
55,563136,0xeec534a341335588219b096c20fa256b4c2b46d9,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '197690'},{'tickIdx': '202890'},310112318668264942,0,0,{'id': '0x8775b9d1f24c15877c7c5263e8419d9fb0119abaf9ac077c1ba67f0258472c86'},1354326964356681874601074862800948,841544492378116967939271862692683955046617
56,27241,0x2ede0ccebfb3bf307dafc57ff700183391620a69,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '354780'},{'tickIdx': '355080'},300529832802280774,0,0,{'id': '0x50fbe5298d64a96912e1eb9326018b627e90f28ba12011cbcb9078d87f64c3a9'},0,0
57,10192,0xa710bc7884d1c0f96519c54dca99a086dfc131d2,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '358040'},{'tickIdx': '358080'},297698757815726047,0,0,{'id': '0xc218d4075f2f4f9c5bff1cfa3a6f62dfb4eb76a9bea1eaa8339ade7332cff835'},0,0
58,347119,0xfe2eb6a93bd6cd8bbc727d6df7b0ed98a545a63b,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '202590'},{'tickIdx': '203070'},295115600181735700,0,0,{'id': '0x2aa475614154feeed745d9a0d7cd33e5d4d792ddc1844ef6faefdd86b02bf6fd'},115792089237316195423570985008687907853269984591237273994917893379397881047453,115792089237316195423570985008687907797480793430137913995001873117914271155501
59,314029,0xdc848a72842d943b87926ae27ee05f1e949ec931,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '189840'},{'tickIdx': '206760'},268357614904019500,0,0,{'id': '0xe0603c3d4ee7a78367792b014ff435a66ee725d745e6604ca6556aec04660b3c'},2901220262408797240913206825466677,1329337745630686780841481262389164079903546
60,552996,0x5ba13b1bd992e4e300a9fd72bdf30a5e8f815fb8,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '200510'},{'tickIdx': '202130'},262420829164446212,0,0,{'id': '0x2d7f0ea4b84af1179a0aba0ab121b941edf6c1e55ced6117493b0e1bdc898c18'},115792089237316195423570985008687907853269984240932366772880922436192453131165,115792089237316195423570985008687907493373088999270033492225218700763782984807
61,495653,0xa81dbd7e32e49b86c816930f46e58529c12b4c7c,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '199380'},{'tickIdx': '201300'},259162886090511863,0,0,{'id': '0x8519b0dc0c34b6088813caa3858084c2caef5b164a8228ac86be0af535a0bac0'},434221761092464437191575648776030,222662874138737737478311151191793499223671
62,574923,0x679da0d556596e05ca690444f845a961909345b8,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '201930'},{'tickIdx': '202540'},255271205480518756,0,0,{'id': '0x0674ef554189ed88685588d11b0b5505f9d961bc6868f27b12b71ae7f87fab4d'},139780576793285879386330927581483,84993640901059279274556599874906829358576
63,573009,0x225d3822de44e58ee935440e0c0b829c4232086e,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '201660'},{'tickIdx': '207240'},249501288575976722,0,0,{'id': '0xd242470ef5ba87203a76ca889c3b586ba9a9397799b37f7cdb0c53cd09ca89b2'},795347949467942299058523246537584,582761255742436846978398596805143839271502
64,558818,0x64fbf8ea883d061d61130169ac9e54d410ae89f2,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '202280'},{'tickIdx': '202370'},242639052940319120,0,0,{'id': '0xec5b032bbf1d57a5a42b8a5f573469d7a752a1e02a381bad98879d6a6ed3b231'},317301939463586028223477528279288,231840011711447851926542983732273443700669
65,578453,0xbf15f6fbe5bdffff7e7e38789c0be1ce500344b2,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '202410'},{'tickIdx': '203060'},220765108621388467,0,0,{'id': '0x7c7fbeb84ca9d215e3570dfee44e3ef64f9874087a28526ec973e57d857f0ca0'},206068392756969318396150202091265,152682869504783522784834456668758378826542
66,569869,0x84cdb71f8d752c813c284535f493711929028ced,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '200470'},{'tickIdx': '202730'},212671487209567784,0,0,{'id': '0x91035ec020356e46495397578b225f048eac33ce7eda3e291c8a985a093eed9f'},648772870287292141548611947732341,441434664097243251046158622943868469805095
67,497051,0x8c8b97c3870c0307a57cab3d47f4f5ca24eee137,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '200800'},{'tickIdx': '201100'},211499623987715815,0,0,{'id': '0xd4e14eb61a550f3ae87943a7bcc13aadbca9fcab4999416e6ddde93ebcf7088f'},57461116378080997359947696253828,30394851970113120713420959572123336255099
68,578237,0x2326d4fb2737666dda96bd6314e3d4418246cfe8,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '202840'},{'tickIdx': '205420'},209669837895253593,0,0,{'id': '0x06d7d9f754d2f97dc57e4f45f806ff00272f2172ebc9cad2d712defc080c77d8'},115792089237316195423570985008687907853269984482694108891688888291505011353712,115792089237316195423570985008687907687460532898119923558963422932147151410368
69,577096,0x74b501f7b49249dfecac4437f9a1bd4958ac6896,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '202170'},{'tickIdx': '202640'},206529417198050128,0,0,{'id': '0x56b962427f6b1aaa433cb49d2bfc7a6a8eaa75bd033e3b0083eab77bcfe55cc1'},115792089237316195423570985008687907853269984633418726455430911302621219061917,115792089237316195423570985008687907822329655265217223621836406823080214720827
70,181794,0x00ddd913f6433a3f77b34909fdd65ed960a8959d,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '195000'},{'tickIdx': '195060'},194128542090082929,0,0,{'id': '0x14a580c0affef60e73ae71e55cac0ddd2a930e429c30eadb9ec694701b13ddc9'},17159006252622473227137180647859,4960013812832023019638948171554100379724
71,579494,0x3b4aed904fc0c396ffa2364c3385ccc157de161a,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '202550'},{'tickIdx': '202860'},189432421185189361,0,0,{'id': '0x8be357b45ea1df64379992d18310ce59bdec3ceefc0b6d221935ddd3c0fd5202'},84479710816588145683604644595031,53721354990970218606460982879763390378059
72,543136,0x89851fcb4493caab17156a53c43e93fa368d2372,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '199700'},{'tickIdx': '202240'},183974156210939634,0,0,{'id': '0x9bee8395f9bee01f45960ede6571bec18b369b7840a140fecb2ae70df4290c2d'},411015123443678274962358202078467,223719884946992677262190559669278531360206
73,579599,0x37faf2cc0d18c90664565e41866e7e01b923639d,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '202820'},{'tickIdx': '203000'},174891914558832285,0,0,{'id': '0xad0cd4336d45b0a0d7dd17062fc1dd7dadb9c8d10648dac49e8f21c64b937e03'},17555048350371698814792338595278,11844605910068568703511759934276905528155
74,577193,0xa6c5112a3eb52595ddba5bb1eb5a3d1719d9ad63,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '202290'},{'tickIdx': '202660'},163413721531685664,0,0,{'id': '0x56972b1d1f5779bcacc5783d19a210e62112bf86117d95b9b74b6ae3011e948a'},115792089237316195423570985008687907853269984626562130417361812032144959310418,115792089237316195423570985008687907827240445273863538059923452131011501208442
75,531868,0xab3094eb3912a17de15434e09f957e19b32441e8,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '200890'},{'tickIdx': '200910'},160753138694254855,0,0,{'id': '0x53dc5a1efdd94213709f453be4885f3781f50b1c7e23b0b81d460608732e24c6'},810462271370392895263448165800824,584356258863334992881519295739311256164609
76,578988,0x3979e46422fd11308d282942a065405db6440e1d,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '202780'},{'tickIdx': '203050'},157031387578433789,0,0,{'id': '0xaca19fb305c6f32dcf97344cc299abdb989c422db32ca0ed084552c5c0058ddf'},115792089237316195423570985008687907853269984486758956145937437382393053169041,115792089237316195423570985008687907690165536031031056963980089065541217569125
77,547063,0xb7ad02f8777a3218307ccc427ac6f0143f080f48,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '201110'},{'tickIdx': '201170'},150504230522461884,0,0,{'id': '0x806bcb42fe481cc1492dd6fd95e9547aaf793f38c169b7fb528a84366f183dd5'},115792089237316195423570985008687907853269984578159185870419149379695869322134,115792089237316195423570985008687907800721452906909927123363906300295754332891
78,140425,0xf053f4204ed54d21177921180bd305d587f3d501,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '194650'},{'tickIdx': '194680'},148711110339063547,0,0,{'id': '0x2933bd04b8e89f9302cb1a561610a5bd3c515966ddcd5e050f0d55cc7cbbbf6a'},115792089237316195423570985008687907853269984037075544168745776743853355714780,115792089237316195423570985008687907609616738407076128266395000106737640616743
79,547045,0xb7ad02f8777a3218307ccc427ac6f0143f080f48,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '201150'},{'tickIdx': '201250'},146515433944368786,0,0,{'id': '0x84c666825256c03835a9683ee7f38d83f74d55b94572c8c691ab26fcafba5a26'},115792089237316195423570985008687907853269984337512024180202857282197185419755,115792089237316195423570985008687907597170226890610141952555284327837990999639
80,533687,0xaa269df5863b4a56ba5a7fc3e788d3d9803ad434,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '199180'},{'tickIdx': '202330'},140036651841749707,0,0,{'id': '0x53de48fe8dacb08b15b53572e7dc1dba92868b031a47a3386caa6a46b8117a31'},115792089237316195423570985008687907853269984425344783696149029825996752820921,115792089237316195423570985008687907676192546344492835390821751096539034051180
81,491060,0x5eff1e78a400dfe511dd12242c102b051a274cdd,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '199780'},{'tickIdx': '200080'},137773463481351046,0,0,{'id': '0x9c96e2c383eaa9a2de93f3ad1aa2092524c2b52496c1aca8d9650c02701c70a9'},26541006159847595798360788908463,12857740545667390604314641245333154027629
82,548125,0x01b2e49f1f3fbf81db90fc9718672900c12dd249,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '201040'},{'tickIdx': '202380'},136832373904377256,0,0,{'id': '0xae4fa29951d363599687f1642880eae13021465942c85246db0f1968eafbfd5a'},647802496686063810307413834481069,457122096541516296874898194136875953974893
83,380820,0x1eee23160db790ee48fd39871a64b13e76fc2c3c,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '196200'},{'tickIdx': '209520'},136120648687546627,0,0,{'id': '0xc4843f6108de07ccfc6cbda54b0f0fed2217773272fb30bda316867b903076fd'},2258982229365389273315084355503134,1235780917237306214316853017542830614905675
84,502730,0x20302231d5cb33dd8e358a09054928011f123b69,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '200740'},{'tickIdx': '200760'},130483871066489099,0,0,{'id': '0x075e9ec565b28d17009af1074f29ade46dfa2173f25b08835905e5ce2bccc445'},3361478759025344112920447579741,1754621975276828737364488809256525086958
85,145207,0xd6af6400f55a69197b24f277e41e663d13b94859,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '192900'},{'tickIdx': '193140'},123423883788453892,0,0,{'id': '0x1fe5ee0760f736f7a8c8cc1489191e1025abee55ee89b368cbb525201bb5a96f'},14673236587071194957256250720620,3609357221455564753892180721459784355737
86,243060,0x6e87e7dea2c54129a7340fe9bd772e3ca7233170,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '200420'},{'tickIdx': '200440'},122792561080834770,0,0,{'id': '0x9c4c590a7825431c3f1b9873a4ea68dce02dcc97be5a47a82e9d198f587b188a'},115792089237316195423570985008687907853269984638049247373099167419692705199992,115792089237316195423570985008687907838401681531879952594498373846174155331405
87,560278,0x77fc6e36d82010b2263b76959720e9ee2c947467,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '201690'},{'tickIdx': '202730'},122367307171982646,0,0,{'id': '0xc52f8e3ae88d439ea6308fd98e08db96188ea2a5848a47e7d434cc76dafad0ff'},115792089237316195423570985008687907853269984445866153115519397062278721965330,115792089237316195423570985008687907680140226610944494211558000718100757789767
88,514732,0xbe145be838216ba37e9bc6b107ab3a10fc3838d8,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '200220'},{'tickIdx': '201940'},122275696580168380,0,0,{'id': '0x0d7a79b69899e27bc5cbe6a4331d61684522b546bcaac77fa483cb34c6ed5a3d'},300660764677508910913798034206053,163479767776552094233890444007218076620248
89,442907,0x38f48a25d6c156bea5e1f7f6287bcba4206f94a2,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '201830'},{'tickIdx': '201840'},120976418713554409,0,0,{'id': '0x4d8a915213ff3eae506d025f2d518d7f085be3e9c5de647c59244807acd0bbdd'},115792089237316195423570985008687907853269984341290603709132048007083223483284,115792089237316195423570985008687907618043378250702362194302469064869517080181
90,569879,0x227769a20a049ca6a5d396b78abce220597302ea,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '200410'},{'tickIdx': '202660'},113655279497018362,0,0,{'id': '0x87804a10ef2984ee16c7a8bc18a46e5414af3a1a749629645efee7c578d8f9b2'},969046254600745305467822294272538,664997349777725607439433233235802020585720
91,578851,0x7420cc223e132bb04adc64db001314ab15439cb2,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '202420'},{'tickIdx': '203270'},113031450944659227,0,0,{'id': '0x1f494871d713a47591cc714d32455ffdabae67684d9982f177bb9f17c940b532'},396714386973522629030334122217553,303503187408832711525707872052014304361332
92,35412,0x2020bcc54ad8f147bc671761a9b9e20b035b20fc,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '191160'},{'tickIdx': '204420'},110523948106048298,211856.42026,79.919261160061179135,{'id': '0x4df9cfad1d8e9c2691179e7272c9298fba64be397b35e85b6d2f1bed85afabc2'},2713356265849030017941787002372892,1125281549984286322848290188891415147642262
93,548997,0x77fc6e36d82010b2263b76959720e9ee2c947467,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '200670'},{'tickIdx': '201360'},109852299812383859,0,0,{'id': '0xfa69507cb7abc613e905898485383785bd328cf366abde671f4f71f70a7ce627'},115792089237316195423570985008687907853269984074200535060268300309270675523595,115792089237316195423570985008687907395557479670503865602716044944830243350429
94,198708,0x2bb8ab3c2a9837de97a83c228a07e16928b4f07f,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '196490'},{'tickIdx': '196500'},108250602293425784,0,0,{'id': '0xbad3baeef0208e4e6b919f4524361e11b348cadac6ebd03df19c401ba16756d5'},115792089237316195423570985008687907853269984561515619937363585131764919208299,115792089237316195423570985008687907812339064643350757815383782716189443143743
95,579126,0xa1a571a541a19b92798b6314b52057c367c45163,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '202760'},{'tickIdx': '203050'},98915728747316587,0,0,{'id': '0xaee5f54f409e57bd13c9e1f4f4a7d2853ab21b4871b25d68ca666422b35e87df'},115792089237316195423570985008687907853269984495802758509755209416512801078038,115792089237316195423570985008687907696186622619154744330499931905866248312924
96,575609,0xb6ee988e9a559eba963799999a16469b9d5e203d,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947034978.067244'}","{'symbol': 'WETH', 'volume': '388776843.638539627015380209'}",{'tickIdx': '202240'},{'tickIdx': '202260'},97536422014978311,0,0,{'id': '0xdf00790fb6079770af91f932705f941823719a9720e7e007e4a2736912316eaf'},635558769932417487613667999715909,484872002801661036100051440523885257499618
